frame,Tronco LI,Tronco LI_FILT,Tronco LI_VEL,Tronco LI_ACC,Tronco LI_ERROR,Tronco LI_FLAG,Cadera LI,Cadera LI_FILT,Cadera LI_VEL,Cadera LI_ACC,Cadera LI_ERROR,Cadera LI_FLAG,Rodilla LI,Rodilla LI_FILT,Rodilla LI_VEL,Rodilla LI_ACC,Rodilla LI_ERROR,Rodilla LI_FLAG,Tobillo LI,Tobillo LI_FILT,Tobillo LI_VEL,Tobillo LI_ACC,Tobillo LI_ERROR,Tobillo LI_FLAG,Acromion I_x,Acromion I_x_FILT,Acromion I_x_VEL,Acromion I_x_ACC,Acromion I_x_ERROR,Acromion I_x_FLAG,Acromion I_y,Acromion I_y_FILT,Acromion I_y_VEL,Acromion I_y_ACC,Acromion I_y_ERROR,Acromion I_y_FLAG,Cadera I_x,Cadera I_x_FILT,Cadera I_x_VEL,Cadera I_x_ACC,Cadera I_x_ERROR,Cadera I_x_FLAG,Cadera I_y,Cadera I_y_FILT,Cadera I_y_VEL,Cadera I_y_ACC,Cadera I_y_ERROR,Cadera I_y_FLAG,Rodilla I_x,Rodilla I_x_FILT,Rodilla I_x_VEL,Rodilla I_x_ACC,Rodilla I_x_ERROR,Rodilla I_x_FLAG,Rodilla I_y,Rodilla I_y_FILT,Rodilla I_y_VEL,Rodilla I_y_ACC,Rodilla I_y_ERROR,Rodilla I_y_FLAG,Tobillo I_x,Tobillo I_x_FILT,Tobillo I_x_VEL,Tobillo I_x_ACC,Tobillo I_x_ERROR,Tobillo I_x_FLAG,Tobillo I_y,Tobillo I_y_FILT,Tobillo I_y_VEL,Tobillo I_y_ACC,Tobillo I_y_ERROR,Tobillo I_y_FLAG,Metatarso I_x,Metatarso I_x_FILT,Metatarso I_x_VEL,Metatarso I_x_ACC,Metatarso I_x_ERROR,Metatarso I_x_FLAG,Metatarso I_y,Metatarso I_y_FILT,Metatarso I_y_VEL,Metatarso I_y_ACC,Metatarso I_y_ERROR,Metatarso I_y_FLAG
779.0,,,,,,True,-4.794232066630556,-5.161098033360229,16.834172454833226,-242.36872149021863,0.366865966729673,False,-9.266362130915011,-9.658249648027976,8.386171381792346,-387.9456991393036,0.3918875171129645,False,-1.986686314434252,-3.0266688239708657,-6.635946679980591,12.52788224686779,1.0399825095366138,False,,,,,,True,,,,,,True,1062.0,1062.3785360103216,-81.78009340662899,171.70194344283158,0.378536010321568,False,634.0,634.2121028898512,-2.934145340508733,99.93077083611584,0.2121028898511667,False,1049.0,1048.5713259144593,-35.48012753511459,-506.42171495414107,0.4286740855407061,False,789.0,789.2974796477984,2.412708175371144,101.63398934032094,0.2974796477983545,False,1063.0,1062.317087673479,-11.874676921053894,-87.0496593522592,0.682912326521091,False,968.0,967.2445946107002,-1.7193983383092548,-124.9346961260103,0.7554053892997672,False,1010.0,1009.8714987051216,-6.2792382950391605,-57.48260792132738,0.1285012948784469,False,974.0,974.5245971791996,13.758064031222473,-41.67963704686831,0.5245971791996453,False
780.0,,,,,,True,-4.794232066630556,-4.794232066630556,14.653179731073134,-210.7715389423336,0.0,False,-8.994854271266007,-9.291383681298356,5.030760489194259,-334.83092174371103,0.296529410032349,False,-4.545540057919823,-3.0266688239708657,-8.421072489746104,6.080032154775003,1.518871233948957,False,,,,,,True,,,,,,True,1062.0,1061.710462720147,-80.53422098750832,176.12006317993743,0.2895372798529934,False,635.0,634.2133059265898,-2.02018082980019,80.92462102140806,0.7866940734102172,False,1049.0,1048.1149746986514,-40.27058508284324,-416.576413817573,0.8850253013486054,False,790.0,789.3532910588197,3.482739132383561,89.004143900976,0.6467089411803499,False,1062.0,1062.1709154982077,-12.730227618212863,-61.95882284286205,0.1709154982077052,False,967.0,967.1958648895431,-3.2915781090275003,-121.05244507973944,0.1958648895431451,False,1010.0,1009.8230536054314,-7.223610150188085,-50.12318397673116,0.1769463945686311,False,975.0,974.6523443059218,13.229630624707148,-44.695645396134616,0.3476556940781847,False
781.0,,,,,,True,-4.763641690726143,-5.161098033360229,12.7894296753747,-177.68314213330586,0.3974563426340864,False,-9.260793305393946,-9.978013329852814,2.0857600629846536,-279.128212294063,0.717220024458868,False,-4.249010647887445,-2.706905142145999,-10.588983811702407,10.996461611547293,1.5421055057414463,False,,,,,,True,,,,,,True,1061.0,1061.0383200772492,-79.27397974356599,181.7979156940914,0.0383200772491818,False,633.0,634.2107322460602,-1.2772897523379547,61.68358048929306,1.2107322460601608,False,1048.0,1047.5932638539334,-43.85496416976915,-321.79330536528363,0.4067361460665779,False,789.0,789.3940025329833,4.361350995550287,74.40866037075189,0.3940025329833361,False,1062.0,1062.0166035942063,-13.228753468109364,-35.72373690968783,0.0166035942063444,False,967.0,967.141563341999,-4.828203621711603,-113.04982094589946,0.1415633419990172,False,1010.0,1009.7563963956704,-8.11164915660607,-39.36888118591573,0.2436036043295644,False,975.0,974.7700402741904,12.668010664767838,-46.50771926207203,0.2299597258096355,False
782.0,,,,,,True,-4.794232066630556,-4.794232066630556,11.353627272816668,-144.17877427055527,0.0,False,-9.611147363123225,-9.291383681298356,-0.3493307464510756,-222.03348716232145,0.3197636818248686,False,-3.9292469660625926,-3.169652647146407,-12.515757564275054,26.227217103530663,0.7595943189161858,False,,,,,,True,,,,,,True,1060.0,1060.3701215071676,-77.95365151313617,188.84829376116767,0.370121507167596,False,634.0,634.2555791778516,-0.7806362646679885,42.37854857078428,0.2555791778515868,False,1047.0,1047.029689915706,-46.1401830206696,-225.43902097804465,0.0296899157060579,False,789.0,789.4495353884336,5.042125020253046,58.495366213255295,0.44953538843356,False,1062.0,1061.8640006059811,-13.348718117014409,-9.531062515853074,0.1359993940188815,False,967.0,967.1018321233544,-6.279081610455171,-100.8876930855392,0.1018321233543702,False,1010.0,1009.6646664192866,-8.848193408113296,-25.48533978297593,0.3353335807133817,False,975.0,974.864067764508,12.114519114845717,-47.2054549742855,0.1359322354919641,False
783.0,,,,,,True,-5.161098033360229,-4.794232066630556,10.444655004905492,-111.62179866686712,0.366865966729673,False,-10.297476525787944,-9.611147363123225,-2.044707665660671,-165.26063603205114,0.6863291626647197,False,-2.5304257693864542,-2.8498889653215542,-13.336109990023637,48.16497062403425,0.3194631959351,False,,,,,,True,,,,,,True,1060.0,1059.7142863769614,-76.52949726137598,197.1751974806868,0.2857136230386459,False,635.0,634.3267314555656,-0.5717232939380588,23.452818895976144,0.6732685444344497,False,1046.0,1046.469171795678,-47.11451793390195,-131.10249047348685,0.4691717956779939,False,790.0,789.5256053136898,5.507341047239678,41.95506471863555,0.4743946863102337,False,1062.0,1061.6973999551333,-13.080242654526652,15.398836652942448,0.3026000448667219,False,968.0,967.0468508077242,-7.590869428225198,-84.8145704900422,0.9531491922757596,False,1010.0,1009.5384224190522,-9.332632281949673,-9.116827488682304,0.4615775809478464,False,975.0,974.9441045044576,11.611137596387824,-46.99295318782889,0.0558954955423587,False
784.0,,,,,,True,-4.8252169271097705,-5.161098033360229,10.104686512512352,-81.5357654117949,0.3358811062504587,False,-9.642132223602433,-10.326339078355971,-2.765729127269648,-111.08063588122958,0.6842068547535387,False,-3.9292469660625926,-4.654059593762142,-12.387065541451724,71.21722223172738,0.7248126276995492,False,,,,,,True,,,,,,True,1059.0,1059.0547754418008,-74.96666541787442,206.5119905286312,0.0547754418007571,False,635.0,634.354319051786,-0.6338022828066975,5.482075823051844,0.6456809482140216,False,1046.0,1045.9312118118416,-46.84801052488727,-42.30737670237563,0.0687881881583507,False,789.0,789.6043106517355,5.73563955137813,25.512474069912507,0.6043106517355454,False,1061.0,1061.5253854736775,-12.438843192068996,37.90320541217108,0.5253854736774883,False,967.0,966.9452293614012,-8.680822476674468,-65.40038222289303,0.0547706385988249,False,1009.0,1009.3904019129886,-9.488855194996056,8.757832303300173,0.3904019129886364,False,975.0,975.0183882313556,11.181570081780391,-46.15591010024596,0.0183882313556296,False
785.0,,,,,,True,-4.763641690726143,-4.794232066630556,10.234090269472109,-55.35301820121339,0.0305903759044134,False,-9.928882735721942,-9.959473111626352,-2.53810179340903,-62.01715966929935,0.0305903759044099,False,-3.5809212175594496,-4.654059593762142,-9.82384437349909,89.38071380653712,1.0731383762026925,False,,,,,,True,,,,,,True,1058.0,1058.4009022387777,-73.24963634924919,216.48290968161783,0.4009022387776895,False,634.0,634.3411814046389,-0.9075635294160206,-10.9652554505808,0.3411814046388599,False,1045.0,1045.4119029537965,-45.47633434606824,37.76752603419324,0.4119029537964707,False,790.0,789.6937521060814,5.718837654261404,9.896997183737207,0.3062478939185666,False,1061.0,1061.3817148902183,-11.48189508450622,56.99593759059788,0.3817148902182907,False,967.0,966.8122395651886,-9.447814215359015,-43.5555782195964,0.1877604348113664,False,1009.0,1009.2568321963844,-9.291024073338386,26.941480485331244,0.25683219638438,False,975.0,975.0945645568246,10.820428883109509,-44.99195354439456,0.0945645568245936,False
786.0,,,,,,True,-4.763641690726143,-4.794232066630556,10.648796407818292,-34.16872314890035,0.0305903759044134,False,-10.2497981157305,-10.28038849163488,-1.6248195542065391,-20.35399593769797,0.0305903759043815,False,-3.2600058375509064,-4.3331442137535845,-6.568864636462655,98.14327250355056,1.073138376202678,False,,,,,,True,,,,,,True,1057.0,1057.7882916775732,-71.3872144472247,226.67162349761543,0.7882916775731701,False,634.0,634.3374285532755,-1.3373143442288131,-25.407526883713828,0.3374285532754584,False,1044.0,1044.9349889800965,-43.1854536773335,106.52154801331945,0.9349889800964776,False,790.0,789.7774042769677,5.475092841530636,-4.217886005675808,0.2225957230323274,False,1061.0,1061.27733210131,-10.306619496380897,71.9866644671278,0.277332101310094,False,967.0,966.6599246297772,-9.8090979588767,-20.486594640251404,0.3400753702228485,False,1009.0,1009.149696791944,-8.762671559488284,44.170338197999136,0.1496967919440521,False,975.0,975.18047388715,10.496932168576052,-43.73671994890709,0.1804738871500149,False
787.0,,,,,,True,-5.161098033360229,-4.794232066630556,11.219379193425995,-18.617051677375365,0.366865966729673,False,-10.678234012348298,-10.28038849163488,-0.2918277337043121,12.265026424567424,0.3978455207134175,False,-4.302164659769844,-4.3331442137535845,-3.580608025279127,95.73109075147684,0.03097955398374,False,,,,,,True,,,,,,True,1058.0,1057.2053533782832,-69.3983793986118,236.67440142589444,0.7946466217167654,False,635.0,634.3426742375391,-1.8961554646530647,-37.454444844686776,0.6573257624609141,False,1044.0,1044.528577119385,-40.19665476348926,162.09683063241437,0.5285771193850906,False,790.0,789.8381459058274,5.051189262567254,-16.292062262942647,0.1618540941725541,False,1061.0,1061.2014935659738,-9.025263365408634,82.55881887838301,0.2014935659738057,False,966.0,966.4983387365642,-9.734453797022944,2.4382068950193023,0.4983387365641647,False,1009.0,1009.057968847253,-7.951091685987616,59.25463621185977,0.0579688472530506,False,975.0,975.2849583927746,10.17401040700832,-42.52289161504645,0.2849583927745698,False
788.0,,,,,,True,-4.398705354995426,-4.426971647479412,11.892247688858063,-8.866304439679013,0.0282662924839867,False,-9.915841333983536,-9.913128072483715,1.3072897543145747,35.0117524908614,0.0027132614998208,False,-5.368391075670687,-4.15138168792663,-1.40375583122708,83.17987914728094,1.217009387744057,False,,,,,,True,,,,,,True,1056.0,1056.6178198500768,-67.29307965103489,246.12558199135216,0.6178198500767849,False,634.0,634.3317272544703,-2.5774344879676576,-46.77254265818196,0.3317272544702518,False,1044.0,1044.176568767164,-36.74436359096213,203.46679202884332,0.1765687671640989,False,790.0,789.8822287913109,4.510647988967243,-25.98353071056159,0.1177712086890778,False,1061.0,1061.146393644787,-7.737344609262367,88.7781059061291,0.14639364478694,False,966.0,966.3623129708474,-9.260956650984513,23.88884959441119,0.3623129708473698,False,1009.0,1008.9722073141944,-6.904450106175167,71.18516003089384,0.0277926858055934,False,976.0,975.3930409716947,9.835332601507396,-41.38906014599158,0.6069590283052548,False
789.0,,,,,,True,-4.763641690726143,-4.794232066630556,12.605662293959345,-4.63897031434888,0.0305903759044134,False,-10.603134002243593,-10.600958972162148,3.061902950001896,47.91720662779559,0.0021750300814442,False,-5.046034743141291,-3.830811207399364,-0.2034433546251236,63.47110036305826,1.2152235357419272,False,,,,,,True,,,,,,True,1056.0,1056.042412864959,-65.0735765122736,254.70417678908024,0.0424128649590329,False,634.0,634.3291920039932,-3.376061599238227,-53.06402161123674,0.329192003993171,False,1043.0,1043.8684647700406,-33.05746586158198,230.4529504454904,0.8684647700406458,False,790.0,789.9141901400935,3.915697483691277,-33.17522158956558,0.085809859906476,False,1061.0,1061.1063612087505,-6.515490529114842,91.03281006682904,0.1063612087505134,False,966.0,966.2635780678308,-8.480967066908674,42.7788825993873,0.2635780678308492,False,1009.0,1008.8835852342772,-5.674521054577811,79.21723516294827,0.1164147657227658,False,976.0,975.464383739498,9.495924903004433,-40.31971244816842,0.5356162605020245,False
790.0,,,,,,True,-4.426971647479412,-4.426971647479412,13.199083464635656,-5.216696550341616,0.0,False,-10.266463958996836,-10.23369855301101,4.72591218522269,51.89226737430165,0.0327654059858257,False,-3.798045801413494,-3.830811207399364,0.1354461773344205,40.3627710829677,0.0327654059858701,False,,,,,,True,,,,,,True,1055.0,1055.4971023126946,-62.74977377644411,262.14082198058867,0.4971023126945511,False,635.0,634.3348075468508,-4.2677502111588055,-56.08891169656975,0.6651924531491886,False,1043.0,1043.6240159182755,-29.353385752263364,243.68250229326512,0.6240159182755178,False,790.0,789.9373195563713,3.315361553041262,-37.95697058814182,0.0626804436286647,False,1061.0,1061.0772759414635,-5.404416951571642,89.93221260905253,0.0772759414635402,False,966.0,966.1919717920762,-7.509522155171625,58.40996187958358,0.1919717920761741,False,1008.0,1008.8087123409226,-4.340223299050225,82.95256682754626,0.8087123409226251,False,975.0,975.5063296112132,9.177425381106524,-39.275631357243086,0.5063296112132321,False
791.0,,,,,,True,-4.426971647479412,-4.059346364799189,13.499863568636856,-9.504950018091336,0.3676252826802235,False,-10.266463958996836,-9.866073270330787,5.97432765015771,48.66475796602352,0.4003906886660484,False,-3.798045801413494,-3.830811207399364,-0.1293289614119293,17.448869819557007,0.0327654059858701,False,,,,,,True,,,,,,True,1055.0,1054.9772246296814,-60.344780943549054,268.23368335656244,0.0227753703186408,False,635.0,634.2976896354564,-5.193461174695624,-55.72037869938742,0.702310364543564,False,1043.0,1043.44379356074,-25.831991472656647,244.4975922734327,0.443793560740005,False,790.0,789.9539976225585,2.7424967274508445,-40.57419693621162,0.0460023774414821,False,1061.0,1061.0561442578323,-4.425978575035643,86.19573506035664,0.0561442578323294,False,966.0,966.140124107144,-6.452003630376145,70.5194521405244,0.1401241071439471,False,1008.0,1008.7913446071144,-3.0199322739746144,82.41126828555963,0.7913446071144108,False,975.0,975.5746580667904,8.872944746221325,-38.19105761887808,0.5746580667904482,False
792.0,,,,,,True,-4.033411072770175,-4.059346364799189,13.496526403955745,-16.226616329087044,0.0259352920290139,False,-9.87290338428764,-9.866073270330787,6.671051776561648,40.49804000181108,0.0068301139568536,False,-5.046034743141291,-3.830811207399364,-0.7801140738643458,-2.316989657853065,1.2152235357419272,False,,,,,,True,,,,,,True,1054.0,1054.4807339163583,-57.88863887229338,272.86498429096525,0.4807339163583037,False,634.0,634.2140179292511,-6.073112065647321,-51.99211814846809,0.2140179292510993,False,1043.0,1043.3092484106803,-22.65946160982171,234.8212593127748,0.3092484106803113,False,790.0,789.9659409194189,2.2157336787956745,-41.36289424992451,0.0340590805810734,False,1061.0,1061.040791190973,-3.585566295316375,80.55701251338729,0.0407911909730955,False,966.0,966.1026986186577,-5.387340855475294,79.23557038256625,0.102698618657655,False,1009.0,1008.8296944684294,-1.8444364624098852,78.05180201005686,0.1703055315706478,False,976.0,975.6764017748357,8.548308675007247,-36.95770745649076,0.3235982251643463,False
793.0,,,,,,True,-4.033411072770175,-4.059346364799189,13.280682842061186,-24.18338728281543,0.0259352920290139,False,-9.87290338428764,-9.866073270330787,6.8823611166718255,29.70525071998516,0.0068301139568536,False,-5.046034743141291,-3.830811207399364,-1.7160157076309075,-16.690149933985815,1.2152235357419272,False,,,,,,True,,,,,,True,1054.0,1054.0079913641212,-55.41222397879002,276.0035623283858,0.0079913641211533,False,634.0,634.1266427882588,-6.844486872828399,-45.09899520821504,0.1266427882587777,False,1043.0,1043.2065324827329,-19.952903510747028,216.98631457618853,0.2065324827328822,False,790.0,789.9743787041949,1.7429146230337325,-40.68796652164501,0.0256212958050809,False,1061.0,1061.0296365349482,-2.8778826133139863,73.69439026098328,0.0296365349481675,False,966.0,966.075843328856,-4.36551875246289,84.97314528784239,0.0758433288559672,False,1009.0,1008.8762468389538,-0.9064559540988038,70.69844706451943,0.1237531610462383,False,976.0,975.7705704261468,8.179789685394274,-35.439326118845806,0.2294295738531673,False
794.0,,,,,,True,-3.667788055531559,-3.6913859864512575,12.912414361453845,-32.45427437946738,0.0235979309196983,False,-9.50728036704885,-9.498112891982828,6.747832531994211,18.14617542606916,0.0091674750660217,False,-5.046034743141291,-3.830811207399364,-2.928858547605853,-24.044699993921476,1.2152235357419272,False,,,,,,True,,,,,,True,1053.0,1053.561802430748,-52.94343978180633,277.6832337825164,0.5618024307480027,False,634.0,634.0523022864015,-7.485703489617414,-35.35041218480461,0.0523022864015274,False,1043.0,1043.1250737966625,-17.776931021942126,193.5429197612712,0.125073796662491,False,790.0,789.9801794312308,1.3245362471954258,-38.8948011216477,0.0198205687692052,False,1061.0,1061.0215322029371,-2.291463498308431,66.18926312125983,0.0215322029371236,False,966.0,966.056794171847,-3.4118500207433358,88.30909670145363,0.0567941718469455,False,1009.0,1008.9100619836304,-0.2327073882469251,61.38142224205393,0.089938016369615,False,976.0,975.841125165105,7.781709556373316,-33.5362174818426,0.1588748348949593,False
795.0,,,,,,True,-3.667788055531559,-3.667788055531559,12.463435472372604,-40.4613123441158,0.0,False,-9.50728036704885,-9.474514961063022,6.50444240271368,6.9183549416734245,0.0327654059858275,False,-5.046034743141291,-3.830811207399364,-4.431772263639395,-23.408851378503662,1.2152235357419272,False,,,,,,True,,,,,,True,1053.0,1053.147705590593,-50.49953512160623,277.9547434349768,0.1477055905929774,False,634.0,633.9833449685262,-8.000374135270192,-23.118315685702758,0.0166550314737605,False,1043.0,1043.0564882621325,-16.149777415899884,167.06698948996092,0.0564882621324613,False,790.0,789.9839401371576,0.9566630526263008,-36.277472197260565,0.0160598628424395,False,1061.0,1061.0156440610376,-1.8119155584689164,58.50800805986488,0.0156440610376193,False,966.0,966.043590523652,-2.533010315459736,89.86673333303186,0.0435905236520284,False,1009.0,1008.9346203075748,0.2035998493412089,51.144440811282045,0.0653796924251537,False,976.0,975.8953277993046,7.398886937247768,-31.27353010227806,0.1046722006954041,False
796.0,,,,,,True,-3.667788055531559,-3.667788055531559,12.02857981180684,-47.89990989489666,0.0,False,-9.50728036704885,-9.79472106102554,6.405796840717885,-3.6154427184256983,0.2874406939766896,False,-5.046034743141291,-3.5106051074368736,-6.073028169448605,-14.763730250190704,1.5354296357044177,False,,,,,,True,,,,,,True,1053.0,1052.7488112668866,-48.07676535109487,276.8204042635905,0.2511887331133948,False,634.0,633.9126734407221,-8.386548532100644,-8.82876589794958,0.0873265592779262,False,1043.0,1042.9937167508278,-15.051495154642115,139.9872421235005,0.0062832491721565,False,790.0,789.9860478905587,0.6332255966281803,-33.062985819756065,0.0139521094413339,False,1061.0,1061.011366075492,-1.4240685368987478,51.00115473040243,0.0113660754921056,False,966.0,966.0348734060628,-1.7227165530931574,90.22368308860192,0.034873406062843,False,1009.0,1008.9524494627348,0.4530386238256453,40.88590588402055,0.0475505372652378,False,976.0,975.9387571049766,7.082349209868855,-28.86576891316382,0.0612428950233834,False
797.0,,,,,,True,-3.3018656744350587,-3.667788055531559,11.60319168573228,-54.56020944174368,0.3659223810965004,False,-9.141357985952425,-9.79472106102554,6.46724954335863,-13.454282194533468,0.6533630750731145,False,-5.046034743141291,-3.5106051074368736,-7.359500624196904,0.5577848683883699,1.5354296357044177,False,,,,,,True,,,,,,True,1052.0,1052.3497945934798,-45.65035132384239,274.1752683520558,0.3497945934798281,False,634.0,633.8330138749668,-8.615217172603408,6.987949859698642,0.1669861250331905,False,1043.0,1042.9302985395673,-14.42998097427162,114.43841256603376,0.069701460432725,False,790.0,789.9867196307904,0.3478088569846481,-29.409296500314014,0.0132803692096103,False,1061.0,1061.008257936998,-1.1132993351473783,43.91350491976823,0.0082579369980066,False,966.0,966.0297456145588,-0.9663524353757232,89.84711127523954,0.0297456145588057,False,1009.0,1008.965384505072,0.5678586575699041,31.27131971981225,0.034615494927948,False,976.0,975.9758830194552,6.871106130316611,-26.72511749808517,0.024116980544818,False
798.0,,,,,,True,-3.3018656744350587,-3.3018656744350587,11.07999071121011,-60.12121504842926,0.0,False,-9.141357985952425,-9.428798679929116,6.460310229562616,-22.440051462153274,0.2874406939766913,False,-5.046034743141291,-4.557979394508635,-7.701376549957985,19.79359496950532,0.4880553486326562,False,,,,,,True,,,,,,True,1052.0,1051.961049223568,-43.192346870680886,269.78686534377164,0.0389507764321024,False,634.0,633.7361673543891,-8.627566880533207,23.619684766129044,0.2638326456109325,False,1043.0,1042.8597063439336,-14.20407928929374,92.14128893562024,0.1402936560664329,False,790.0,789.9860244963455,0.0950972830365425,-25.414594291376723,0.0139755036544784,False,1061.0,1061.005999742115,-0.8662648871343774,37.40001353204069,0.0059997421149091,False,966.0,966.0276793740278,-0.2445107161517948,89.05373051689178,0.027679374027798,False,1009.0,1008.974756766685,0.5922208978764764,22.71632710108476,0.0252432333149954,False,976.0,976.0105267070124,6.7839855143907455,-25.40919449927456,0.0105267070124455,False
799.0,,,,,,True,-2.935673446421099,-3.3018656744350587,10.381659957771692,-64.04111590807088,0.3661922280139595,False,-8.775165757938595,-9.428798679929116,6.170944103518494,-29.909567663261704,0.6536329219905213,False,-5.046034743141291,-4.557979394508635,-6.944564852317922,39.30425299944865,0.4880553486326562,False,,,,,,True,,,,,,True,1051.0,1051.594025978593,-40.69515687939657,263.3353299300187,0.5940259785929811,False,634.0,633.6121660042718,-8.35299525001495,40.124638999159885,0.3878339957282151,False,1043.0,1042.7746745011243,-14.265633594205958,74.3121828156773,0.2253254988756907,False,790.0,789.9838909408949,-0.1278624809085065,-21.135730199148107,0.0161090591051333,False,1061.0,1061.0043590673797,-0.6712365328638281,31.543648843237083,0.0043590673797098,False,966.0,966.0284620178028,0.4642927258335028,87.99009224004567,0.0284620178027807,False,1009.0,1008.9815308824312,0.5597489591057316,15.417675011026118,0.0184691175687703,False,976.0,976.046253850083,6.816461810028786,-25.52164026521648,0.0462538500829623,False
800.0,,,,,,True,-2.9170072866277783,-3.3018656744350587,9.4865396040195,-65.61595430774967,0.3848583878072804,False,-8.756499598145126,-9.428798679929116,5.50540706399744,-34.711555080783654,0.67229908178399,False,-5.046034743141291,-4.557979394508635,-5.449227849719884,55.56938457046593,0.4880553486326562,False,,,,,,True,,,,,,True,1051.0,1051.2624114177263,-38.18236456460094,254.5105240293585,0.2624114177262981,False,633.0,633.4739781661627,-7.743847603022582,55.36264886000948,0.4739781661627376,False,1043.0,1042.6664511556155,-14.485534263891925,61.61334184359832,0.3335488443844951,False,790.0,789.9800993694204,-0.3204712132166796,-16.61389811865744,0.0199006305796274,False,1061.0,1061.0031670472506,-0.518180761036239,26.372765043666902,0.0031670472505993,False,966.0,966.0321740990622,1.181372023721295,86.62929175944527,0.0321740990622174,False,1009.0,1008.9864040744376,0.494231935059314,9.406384387847115,0.0135959255624129,False,976.0,976.0867416451632,6.938752511099476,-27.58349304660987,0.0867416451632152,False
801.0,,,,,,True,-2.9170072866277783,-2.935673446421099,8.398365332430966,-64.19197110693534,0.0186661597933208,False,-8.756499598145126,-9.0626064519152,4.4554769929326685,-35.56111088681733,0.3061068537700731,False,-5.046034743141291,-4.557979394508635,-3.6752451765775938,66.07942482992222,0.4880553486326562,False,,,,,,True,,,,,,True,1051.0,1050.9578054073029,-35.70495445795984,243.14029817438157,0.0421945926971147,False,633.0,633.3588431572767,-6.807040946035766,68.11652317910232,0.3588431572767376,False,1043.0,1042.5238974792587,-14.731099913893814,54.162670934681785,0.4761025207412785,False,790.0,789.9742595365192,-0.4774546372094456,-11.905221495112851,0.0257404634808153,False,1061.0,1061.0023009937129,-0.3986894812668774,21.8765795162347,0.002300993712879,False,966.0,966.0391976817228,1.9257039855769107,84.7822253800553,0.0391976817228396,False,1009.0,1008.989877913304,0.4114228824635214,4.604309998852237,0.0101220866960147,False,976.0,976.1361572762316,7.094252214342536,-31.89381733937877,0.1361572762316427,False
802.0,,,,,,True,-2.9170072866277783,-2.935673446421099,7.2201727242303,-59.46403146606109,0.0186661597933208,False,-9.078485390298312,-9.0626064519152,3.1601165781403,-31.57810965788886,0.0158789383831123,False,-4.72404895098812,-4.557979394508635,-1.9191493107363145,69.73127783272504,0.1660695564794849,False,,,,,,True,,,,,,True,1050.0,1050.6745876538164,-33.33563049739658,229.31585322721435,0.6745876538163884,False,633.0,633.280641882443,-5.608490380047227,77.26826532076906,0.2806418824429784,False,1042.0,1042.3580723256553,-14.895103882431112,51.61355253011569,0.3580723256552574,False,790.0,789.9657703806106,-0.5880057815518451,-7.112211870507641,0.0342296193894071,False,1061.0,1061.001671768684,-0.3058299918181437,18.01811633284111,0.0016717686839911,False,966.0,966.050255664156,2.711463468986609,82.1239061102993,0.0502556641559976,False,1009.0,1008.9923099419796,0.3209860806762726,0.8736652476641347,0.0076900580204437,False,976.0,976.199586819862,7.1998162555777006,-38.40226612808152,0.1995868198620201,False
803.0,,,,,,True,-2.9170072866277783,-2.935673446421099,6.187736394275982,-51.7384125065587,0.0186661597933208,False,-9.078485390298312,-9.0626064519152,1.952508227215724,-22.796418029632164,0.0158789383831123,False,-4.72404895098812,-4.557979394508635,-0.3678099728251996,66.75510741526482,0.1660695564794849,False,,,,,,True,,,,,,True,1050.0,1050.435070350429,-31.164714952578407,213.48084572532696,0.4350703504289868,False,633.0,633.231325518579,-4.250108297442607,81.97114457607171,0.2313255185789557,False,1042.0,1042.2033704565654,-14.918959698484922,53.28926701685416,0.2033704565653806,False,790.0,789.9537581600047,-0.6357733693996912,-2.408973665875276,0.0462418399953321,False,1061.0,1061.0012146095246,-0.2339602604993863,14.744486442790596,0.0012146095245952,False,966.0,966.0664861831054,3.5449322240396866,78.23720746030929,0.0664861831054395,False,1009.0,1008.9939504756746,0.2282114638296305,-1.9445473153509236,0.0060495243253626,False,976.0,976.2835587268498,7.152645728330079,-46.624718195579725,0.2835587268498329,False
804.0,,,,,,True,-2.9170072866277783,-2.935673446421099,5.541924575481168,-41.99623584304869,0.0186661597933208,False,-9.078485390298312,-9.0626064519152,1.238110862120871,-10.387234724112783,0.0158789383831123,False,-4.72404895098812,-4.557979394508635,0.8067846693520526,58.39681245848804,0.1660695564794849,False,,,,,,True,,,,,,True,1050.0,1050.2403324229078,-29.28506717496388,196.4527613054364,0.2403324229078407,False,633.0,633.2058182061331,-2.842577105905061,81.77078568066858,0.2058182061331308,False,1042.0,1042.0696003795538,-14.787763076990355,58.327003451887975,0.0696003795537762,False,790.0,789.9369865235207,-0.6010075638282351,1.950761258967504,0.063013476479341,False,1061.0,1061.0008824633803,-0.178537678988017,11.994678621520857,0.0008824633803214,False,966.0,966.0895597557824,4.420575169853999,72.67682057356255,0.0895597557823748,False,1009.0,1008.9949683654148,0.1353902750396988,-4.003456132312816,0.0050316345851797,False,976.0,976.3967157594092,6.850934549924538,-55.638161967851815,0.3967157594091759,False
