LINK_MODEL_BASED::PROCESSED::Left Hip Angles
File	Frame	X 	Y 	Z 
 - 	1239	-2.460323	-6.305737	1.715829
 - 	1240	-1.535297	-7.519761	1.171294
 - 	1241	-0.220726	-9.030588	0.465406
 - 	1242	1.667759	-10.651121	-0.156451
 - 	1243	4.221573	-12.165459	-0.484901
 - 	1244	7.389067	-13.382736	-0.409431
 - 	1245	10.990139	-14.172320	0.065262
 - 	1246	14.785946	-14.473207	0.841889
 - 	1247	18.554131	-14.287758	1.767876
 - 	1248	22.127735	-13.669061	2.672635
 - 	1249	25.393314	-12.701960	3.403172
 - 	1250	28.271994	-11.477942	3.855507
 - 	1251	30.708092	-10.072729	3.993560
 - 	1252	32.670898	-8.536914	3.848370
 - 	1253	34.159302	-6.901169	3.498869
 - 	1254	35.199570	-5.189368	3.044700
 - 	1255	35.836479	-3.432202	2.584369
 - 	1256	36.123909	-1.676287	2.205710
 - 	1257	36.119785	0.014627	1.985983
 - 	1258	35.885948	1.567732	1.993425
 - 	1259	35.488995	2.915989	2.284181
 - 	1260	34.997803	4.013281	2.895569
 - 	1261	34.477844	4.842986	3.839452
 - 	1262	33.985580	5.417145	5.092949
 - 	1263	33.563839	5.768978	6.578125
 - 	1264	33.234844	5.944132	8.133373
 - 	1265	32.990055	5.993837	9.506082
 - 	1266	32.783649	5.969367	10.408813
 - 	1267	32.540333	5.916534	10.640009
 - 	1268	32.180008	5.870548	10.193288
 - 	1269	31.647982	5.851170	9.259608
 - 	1270	30.932840	5.856661	8.113104
 - 	1271	30.060993	5.857964	6.975371
 - 	1272	29.069212	5.800282	5.958309
 - 	1273	27.967678	5.618234	5.100981
 - 	1274	26.716133	5.259651	4.438041
 - 	1275	25.235397	4.702456	4.027407
 - 	1276	23.451519	3.952805	3.916354
 - 	1277	21.337637	3.030041	4.088247
 - 	1278	18.920109	1.956038	4.448902
 - 	1279	16.252029	0.758060	4.868376
 - 	1280	13.385822	-0.523448	5.238742
 - 	1281	10.368483	-1.834996	5.498159
 - 	1282	7.256050	-3.119403	5.611498
 - 	1283	4.127890	-4.325734	5.539744
 - 	1284	1.086533	-5.413366	5.233333
 - 	1285	-1.755432	-6.351604	4.655310
 - 	1286	-4.290501	-7.119481	3.810198
 - 	1287	-6.425934	-7.707145	2.750724
 - 	1288	-8.089565	-8.116594	1.561046
 - 	1289	-9.236435	-8.359794	0.338775
 - 	1290	-9.857342	-8.454451	-0.808985
 - 	1291	-9.985916	-8.419527	-1.762429
 - 	1292	-9.699604	-8.273460	-2.395651
 - 	1293	-9.111923	-8.037312	-2.603232
 - 	1294	-8.356060	-7.741947	-2.341160
 - 	1295	-7.561047	-7.435201	-1.663893
 - 	1296	-6.824543	-7.185408	-0.736104
 - 	1297	-6.191345	-7.079803	0.199120
 - 	1298	-5.645668	-7.214903	0.895978
 - 	1299	-5.113201	-7.673509	1.192016
 - 	1300	-4.463154	-8.489254	1.058464
 - 	1301	-3.515984	-9.615254	0.598560
 - 	1302	-2.078472	-10.921023	0.007769
 - 	1303	-0.011139	-12.225572	-0.488017
 - 	1304	2.707102	-13.347609	-0.700672
 - 	1305	5.964819	-14.145535	-0.531585
 - 	1306	9.565109	-14.535853	0.010791
 - 	1307	13.296650	-14.495285	0.827249
 - 	1308	16.982056	-14.052950	1.764881
 - 	1309	20.487534	-13.273242	2.659535
 - 	1310	23.711494	-12.231522	3.370640
 - 	1311	26.576582	-10.992056	3.800977
 - 	1312	29.032417	-9.598523	3.901617
 - 	1313	31.059593	-8.078419	3.666286
 - 	1314	32.666294	-6.454073	3.120615
 - 	1315	33.879883	-4.752501	2.313895
 - 	1316	34.740681	-3.010728	1.320231
 - 	1317	35.299824	-1.276758	0.248910
 - 	1318	35.617458	0.393004	-0.745083
 - 	1319	35.758411	1.939629	-1.465548
 - 	1320	35.785553	3.310354	-1.706999
 - 	1321	35.752392	4.467483	-1.309339
 - 	1322	35.696362	5.393218	-0.210605
 - 	1323	35.635124	6.088422	1.525239
 - 	1324	35.567116	6.568249	3.705943
 - 	1325	35.473934	6.859452	6.024641
 - 	1326	35.321526	7.000475	8.099974
 - 	1327	35.063297	7.041112	9.567492
 - 	1328	34.653622	7.038749	10.210987
 - 	1329	34.073177	7.051239	10.060405
 - 	1330	33.351460	7.127065	9.377296
 - 	1331	32.564720	7.291401	8.521553
 - 	1332	31.800068	7.528438	7.773927
 - 	1333	31.099239	7.769408	7.216997
 - 	1334	30.413349	7.902671	6.746261
 - 	1335	29.602961	7.811727	6.203485
 - 	1336	28.494156	7.421806	5.534188
 - 	1337	26.958622	6.723731	4.847341
 - 	1338	24.964333	5.762915	4.337183
 - 	1339	22.569183	4.610729	4.145262
 - 	1340	19.875261	3.341710	4.280715
 - 	1341	16.982052	2.023103	4.646907
 - 	1342	13.964703	0.709830	5.121389
 - 	1343	10.879692	-0.559189	5.604221
 - 	1344	7.783993	-1.760664	6.008271
 - 	1345	4.751328	-2.880508	6.235864
 - 	1346	1.876688	-3.904462	6.188273
 - 	1347	-0.730507	-4.811392	5.804423
 - 	1348	-2.960003	-5.572872	5.092565
 - 	1349	-4.715843	-6.158365	4.128968
 - 	1350	-5.929298	-6.542076	3.028968
 - 	1351	-6.568661	-6.708111	1.918123
 - 	1352	-6.646389	-6.653520	0.921967
 - 	1353	-6.222054	-6.390620	0.163178
 - 	1354	-5.397850	-5.949836	-0.252940
 - 	1355	-4.305157	-5.383570	-0.262037
 - 	1356	-3.084034	-4.770385	0.141438
 - 	1357	-1.859272	-4.215763	0.894609
 - 	1358	-0.716900	-3.843424	1.863349
 - 	1359	0.314484	-3.774350	2.860259
 - 	1360	1.273914	-4.098106	3.694662
 - 	1361	2.268759	-4.845385	4.234345
 - 	1362	3.464674	-5.969477	4.442435
 - 	1363	5.056513	-7.343319	4.374221
 - 	1364	7.210104	-8.779335	4.146984
 - 	1365	9.987061	-10.072248	3.901854
 - 	1366	13.298065	-11.048616	3.766391
 - 	1367	16.926235	-11.598920	3.820273
 - 	1368	20.609272	-11.682101	4.071067
 - 	1369	24.123661	-11.313652	4.452232
 - 	1370	27.324427	-10.551425	4.849237
 - 	1371	30.138073	-9.480213	5.142984
 - 	1372	32.536808	-8.190785	5.246928
 - 	1373	34.520462	-6.758417	5.120091
 - 	1374	36.111561	-5.232629	4.758284
 - 	1375	37.352455	-3.642526	4.179373
 - 	1376	38.295528	-2.010928	3.415269
 - 	1377	38.989914	-0.367187	2.515663
 - 	1378	39.472816	1.247002	1.563295
 - 	1379	39.767471	2.779425	0.689019
 - 	1380	39.884178	4.174886	0.063412
 - 	1381	39.822906	5.385186	-0.145638
 - 	1382	39.578903	6.377397	0.171691
 - 	1383	39.151531	7.137440	1.031797
 - 	1384	38.552849	7.669086	2.352139
 - 	1385	37.809719	7.991069	3.960378
 - 	1386	36.955994	8.134874	5.611060
 - 	1387	36.019966	8.143556	7.027272
 - 	1388	35.019032	8.069756	7.977288
 - 	1389	33.968307	7.970161	8.353874
 - 	1390	32.894802	7.894258	8.202414
 - 	1391	31.839293	7.867818	7.675508
 - 	1392	30.836245	7.876686	6.943730
 - 	1393	29.878689	7.862129	6.122084
 - 	1394	28.889908	7.737672	5.262595
 - 	1395	27.729656	7.423309	4.413493
 - 	1396	26.246120	6.875832	3.681755
 - 	1397	24.346054	6.094907	3.224884
 - 	1398	22.033607	5.107163	3.168466
 - 	1399	19.393391	3.948985	3.524048
 - 	1400	16.539038	2.661693	4.178007
 - 	1401	13.568293	1.293521	4.951314
 - 	1402	10.548885	-0.102585	5.673218
 - 	1403	7.530832	-1.476433	6.215908
 - 	1404	4.566013	-2.786316	6.487472
 - 	1405	1.720409	-3.998487	6.419569
 - 	1406	-0.924637	-5.082871	5.975270
 - 	1407	-3.279907	-6.010195	5.167398
 - 	1408	-5.260132	-6.752770	4.064048
 - 	1409	-6.795635	-7.287702	2.773931
 - 	1410	-7.842220	-7.600753	1.426175
 - 	1411	-8.390190	-7.689672	0.160044
 - 	1412	-8.471436	-7.565984	-0.880457
 - 	1413	-8.159992	-7.255421	-1.565357
 - 	1414	-7.561821	-6.798889	-1.817816
 - 	1415	-6.795254	-6.256032	-1.653947
 - 	1416	-5.970890	-5.710674	-1.188010
 - 	1417	-5.177330	-5.272961	-0.591193
 - 	1418	-4.467422	-5.070601	-0.035907
 - 	1419	-3.838371	-5.225415	0.341067
 - 	1420	-3.213261	-5.819347	0.462847
 - 	1421	-2.439228	-6.859842	0.339228
 - 	1422	-1.311108	-8.258010	0.077670
 - 	1423	0.376522	-9.834820	-0.149279
 - 	1424	2.755907	-11.361967	-0.170650
 - 	1425	5.823013	-12.622156	0.123428
 - 	1426	9.427855	-13.458421	0.757106
 - 	1427	13.329153	-13.793179	1.673741
 - 	1428	17.276455	-13.622419	2.753078
 - 	1429	21.069752	-13.000613	3.834759
 - 	1430	24.574604	-12.022078	4.751289
 - 	1431	27.706549	-10.796148	5.366883
 - 	1432	30.413012	-9.419877	5.608238
 - 	1433	32.667896	-7.960000	5.473790
 - 	1434	34.473320	-6.451793	5.019093
 - 	1435	35.856960	-4.911671	4.328845
 - 	1436	36.862019	-3.354555	3.491687
 - 	1437	37.534721	-1.808084	2.590884
 - 	1438	37.915535	-0.319103	1.714435
 - 	1439	38.037712	1.049741	0.971411
 - 	1440	37.932316	2.232641	0.490454
 - 	1441	37.634781	3.177543	0.392024
 - 	1442	37.188389	3.859584	0.752988
 - 	1443	36.644070	4.285640	1.584384
 - 	1444	36.057400	4.490064	2.821990
 - 	1445	35.481697	4.525576	4.317848
 - 	1446	34.956470	4.453348	5.836263
 - 	1447	34.495567	4.334228	7.084045
 - 	1448	34.084015	4.221272	7.800349
 - 	1449	33.690189	4.153468	7.874686
 - 	1450	33.288059	4.150799	7.406955
 - 	1451	32.872562	4.209677	6.648747
 - 	1452	32.453079	4.297837	5.856903
 - 	1453	32.025967	4.352609	5.159180
 - 	1454	31.542088	4.291719	4.522725
 - 	1455	30.892244	4.040747	3.841722
 - 	1456	29.929934	3.564795	3.071759
 - 	1457	28.527557	2.881014	2.302561
 - 	1458	26.629927	2.041476	1.716466
 - 	1459	24.266251	1.102956	1.478096
 - 	1460	21.519405	0.109734	1.644317
 - 	1461	18.485405	-0.903817	2.147625
 - 	1462	15.251188	-1.906109	2.845119
 - 	1463	11.893759	-2.870160	3.584651
 - 	1464	8.490110	-3.780515	4.238338
 - 	1465	5.126938	-4.633946	4.696992
 - 	1466	1.902470	-5.431026	4.863136
 - 	1467	-1.080475	-6.165676	4.669772
 - 	1468	-3.723652	-6.820597	4.108949
 - 	1469	-5.939053	-7.370379	3.240184
 - 	1470	-7.652847	-7.788476	2.171933
 - 	1471	-8.812828	-8.053369	1.032891
 - 	1472	-9.400646	-8.152500	-0.047762
 - 	1473	-9.444496	-8.085035	-0.945758
 - 	1474	-9.025509	-7.864268	-1.543927
 - 	1475	-8.272282	-7.519708	-1.747417
 - 	1476	-7.342033	-7.099442	-1.514704
 - 	1477	-6.390766	-6.673336	-0.890085
 - 	1478	-5.538200	-6.334908	-0.018590
 - 	1479	-4.838303	-6.196247	0.873269
 - 	1480	-4.266258	-6.370522	1.538275
 - 	1481	-3.721340	-6.941999	1.793644
 - 	1482	-3.037773	-7.930739	1.592393
 - 	1483	-2.006474	-9.266096	1.047693
 - 	1484	-0.421490	-10.786518	0.396769
 - 	1485	1.850727	-12.274234	-0.084793
 - 	1486	4.813011	-13.511572	-0.180353
 - 	1487	8.330805	-14.331374	0.203773
 - 	1488	12.183228	-14.643158	1.025874
 - 	1489	16.136177	-14.436270	2.135473
 - 	1490	19.994324	-13.768519	3.319684
 - 	1491	23.614826	-12.743572	4.356578
 - 	1492	26.896275	-11.479391	5.064128
 - 	1493	29.766762	-10.077662	5.332570
 - 	1494	32.181927	-8.606908	5.134392
 - 	1495	34.126736	-7.103266	4.514373
 - 	1496	35.612766	-5.582685	3.565849
 - 	1497	36.670723	-4.055819	2.402705
 - 	1498	37.342201	-2.540057	1.140625
 - 	1499	37.673798	-1.066263	-0.103962
 - 	1500	37.714542	0.321387	-1.205351
 - 	1501	37.515537	1.573080	-2.029167
 - 	1502	37.130005	2.645658	-2.450718
 - 	1503	36.612835	3.513348	-2.380952
 - 	1504	36.019585	4.172358	-1.786773
 - 	1505	35.404549	4.639589	-0.706287
 - 	1506	34.816456	4.947978	0.736300
 - 	1507	34.293140	5.139762	2.330538
