LINK_MODEL_BASED::PROCESSED::Left Ankle Angles_filtered
File	Frame	X 	Y 	Z 
 - 	1268	2.767997	13.194528	3.020423
 - 	1269	2.113415	8.934656	4.464424
 - 	1270	2.931021	4.242498	5.972087
 - 	1271	5.069540	0.228656	6.900386
 - 	1272	7.893070	-2.449194	7.151031
 - 	1273	10.819487	-3.797792	7.091798
 - 	1274	13.501678	-4.303284	7.074983
 - 	1275	15.761942	-4.506798	7.156408
 - 	1276	17.531136	-4.674675	7.204852
 - 	1277	18.806162	-4.797548	7.119073
 - 	1278	19.595676	-4.782120	6.897902
 - 	1279	19.880177	-4.562742	6.580300
 - 	1280	19.597174	-4.070629	6.221282
 - 	1281	18.645523	-3.213673	5.939817
 - 	1282	16.918837	-1.987265	5.876470
 - 	1283	14.366838	-0.585408	6.042195
 - 	1284	11.039186	0.698697	6.285719
 - 	1285	7.072311	1.681494	6.436590
 - 	1286	2.651539	2.321406	6.422828
 - 	1287	-1.998808	2.591669	6.286263
 - 	1288	-6.613257	2.445811	6.180451
 - 	1289	-10.921366	1.925363	6.342617
 - 	1290	-14.712631	1.265197	6.966703
 - 	1291	-17.867804	0.894720	8.025135
 - 	1292	-20.319267	1.246724	9.219290
 - 	1293	-21.971455	2.380006	10.170231
 - 	1294	-22.688408	3.790746	10.687279
 - 	1295	-22.427322	4.796117	10.839861
 - 	1296	-21.387188	5.150969	10.800735
 - 	1297	-19.945518	5.181491	10.658112
 - 	1298	-18.415169	5.363007	10.359482
 - 	1299	-16.893841	5.879948	9.811216
 - 	1300	-15.331901	6.524426	9.034528
 - 	1301	-13.676146	6.900073	8.210274
 - 	1302	-11.924688	6.749903	7.523927
 - 	1303	-10.090940	6.164938	6.938151
 - 	1304	-8.177936	5.481773	6.168181
 - 	1305	-6.212849	4.966021	4.968410
 - 	1306	-4.282629	4.621094	3.453026
 - 	1307	-2.501020	4.315372	2.064203
 - 	1308	-0.937686	4.047432	1.194372
 - 	1309	0.404396	4.015715	0.881853
 - 	1310	1.555758	4.386833	0.875896
 - 	1311	2.556894	5.017844	0.904040
 - 	1312	3.454302	5.494408	0.822834
 - 	1313	4.275233	5.525438	0.601927
 - 	1314	5.001313	5.270082	0.281518
 - 	1315	5.591218	5.168869	-0.047718
 - 	1316	6.030098	5.468497	-0.273297
 - 	1317	6.349809	6.036349	-0.297832
 - 	1318	6.611852	6.612826	-0.081890
 - 	1319	6.871097	7.101307	0.319141
 - 	1320	7.130953	7.622887	0.780823
 - 	1321	7.320958	8.394274	1.201288
 - 	1322	7.345689	9.534268	1.551993
 - 	1323	7.199807	10.929312	1.816712
 - 	1324	7.041736	12.351235	1.918619
 - 	1325	7.070409	13.764365	1.790468
 - 	1326	7.184158	15.354598	1.559000
 - 	1327	6.750606	16.999805	1.618229
 - 	1328	5.004274	17.733131	2.428144
 - 	1329	2.004960	16.137941	4.126390
 - 	1330	-0.906041	11.685432	6.254768
 - 	1331	-2.010037	5.628928	7.939641
 - 	1332	-0.638593	0.207466	8.529932
 - 	1333	2.470183	-3.111446	8.126705
 - 	1334	6.044209	-4.441555	7.421780
 - 	1335	9.195326	-4.770311	7.038376
 - 	1336	11.645502	-4.900200	7.113715
 - 	1337	13.475943	-5.073589	7.443865
 - 	1338	14.825797	-5.200516	7.813440
 - 	1339	15.738796	-5.170797	8.082685
 - 	1340	16.166365	-4.981441	8.083749
 - 	1341	16.045975	-4.667269	7.651382
 - 	1342	15.355250	-4.164074	6.833562
 - 	1343	14.093777	-3.315907	5.953356
 - 	1344	12.233322	-2.076289	5.366172
 - 	1345	9.714908	-0.654818	5.197840
 - 	1346	6.512672	0.602350	5.319973
 - 	1347	2.709800	1.454006	5.482206
 - 	1348	-1.477619	1.864248	5.463431
 - 	1349	-5.750148	1.937982	5.218248
 - 	1350	-9.816072	1.832154	4.957358
 - 	1351	-13.466638	1.720898	5.051023
 - 	1352	-16.602825	1.807878	5.777771
 - 	1353	-19.210945	2.293065	7.122192
 - 	1354	-21.283922	3.180117	8.816593
 - 	1355	-22.727533	4.097555	10.566633
 - 	1356	-23.372742	4.518435	12.188950
 - 	1357	-23.145519	4.284402	13.558535
 - 	1358	-22.223591	3.808914	14.547992
 - 	1359	-20.967815	3.704334	15.052649
 - 	1360	-19.672590	4.272076	14.995317
 - 	1361	-18.391602	5.325794	14.317459
 - 	1362	-16.987814	6.374798	13.064610
 - 	1363	-15.308952	6.934116	11.466770
 - 	1364	-13.312797	6.775041	9.815596
 - 	1365	-11.081895	6.021637	8.228315
 - 	1366	-8.779926	5.037366	6.611022
 - 	1367	-6.601995	4.160663	4.886044
 - 	1368	-4.720434	3.495130	3.187137
 - 	1369	-3.217868	2.954310	1.789759
 - 	1370	-2.037144	2.530707	0.891016
 - 	1371	-1.011377	2.427473	0.483154
 - 	1372	0.007704	2.775313	0.397829
 - 	1373	1.032000	3.336236	0.426837
 - 	1374	1.964017	3.751005	0.412133
 - 	1375	2.726921	3.979773	0.279182
 - 	1376	3.337443	4.234826	0.044159
 - 	1377	3.876888	4.605381	-0.188552
 - 	1378	4.434848	4.998363	-0.262901
 - 	1379	5.066693	5.371182	-0.057658
 - 	1380	5.757999	5.864502	0.436997
 - 	1381	6.401602	6.729212	1.146539
 - 	1382	6.821239	8.150970	2.013296
 - 	1383	6.881762	10.085482	3.001471
 - 	1384	6.630186	12.249025	3.963038
 - 	1385	6.261676	14.287439	4.602454
 - 	1386	5.814754	15.869268	4.717743
 - 	1387	4.945429	16.526028	4.495934
 - 	1388	3.279309	15.561424	4.485409
 - 	1389	1.135632	12.464125	5.168638
 - 	1390	-0.354105	7.585735	6.496880
 - 	1391	-0.135195	2.251143	7.892895
 - 	1392	1.866471	-2.044714	8.774663
 - 	1393	4.856887	-4.599010	9.033535
 - 	1394	7.949201	-5.687723	8.983436
 - 	1395	10.648965	-6.009113	8.963446
 - 	1396	12.817936	-6.096251	9.073872
 - 	1397	14.470976	-6.134192	9.197962
 - 	1398	15.646273	-6.098986	9.128449
 - 	1399	16.354919	-5.941507	8.678753
 - 	1400	16.568741	-5.632210	7.806672
 - 	1401	16.230946	-5.098829	6.701324
 - 	1402	15.280033	-4.228863	5.709325
 - 	1403	13.671167	-2.999273	5.131523
 - 	1404	11.389193	-1.576071	5.060032
 - 	1405	8.460947	-0.234751	5.345053
 - 	1406	4.966895	0.807754	5.676913
 - 	1407	1.044522	1.455769	5.759535
 - 	1408	-3.117472	1.681389	5.511529
 - 	1409	-7.294765	1.504170	5.157935
 - 	1410	-11.254603	1.047881	5.109651
 - 	1411	-14.788684	0.571834	5.678899
 - 	1412	-17.743647	0.413795	6.826700
 - 	1413	-20.031319	0.838680	8.174225
 - 	1414	-21.594568	1.816274	9.310181
 - 	1415	-22.366838	2.937891	10.078640
 - 	1416	-22.317688	3.706604	10.547553
 - 	1417	-21.565365	3.971338	10.808498
 - 	1418	-20.396471	4.010201	10.896882
 - 	1419	-19.122337	4.218000	10.801761
 - 	1420	-17.907087	4.771996	10.460110
 - 	1421	-16.723368	5.515161	9.822528
 - 	1422	-15.440578	6.069821	8.981330
 - 	1423	-13.941958	6.115705	8.138760
 - 	1424	-12.189042	5.637953	7.377689
 - 	1425	-10.234000	4.910662	6.549106
 - 	1426	-8.209991	4.243076	5.486355
 - 	1427	-6.292753	3.774082	4.282015
 - 	1428	-4.626526	3.498076	3.248236
 - 	1429	-3.260827	3.422935	2.613523
 - 	1430	-2.146201	3.632956	2.337719
 - 	1431	-1.180667	4.137597	2.220025
 - 	1432	-0.276752	4.694221	2.101111
 - 	1433	0.584476	4.955770	1.922825
 - 	1434	1.364849	4.862274	1.662440
 - 	1435	2.045637	4.722083	1.299735
 - 	1436	2.675058	4.841530	0.855686
 - 	1437	3.330325	5.227319	0.413045
 - 	1438	4.056102	5.684237	0.072323
 - 	1439	4.845027	6.068880	-0.110014
 - 	1440	5.644805	6.429235	-0.128441
 - 	1441	6.359412	6.985189	0.041202
 - 	1442	6.862456	7.973824	0.488500
 - 	1443	7.065388	9.456703	1.259071
 - 	1444	7.023558	11.279873	2.169740
 - 	1445	6.946623	13.230431	2.833857
 - 	1446	6.974240	15.142066	2.982075
 - 	1447	6.862521	16.723412	2.772119
 - 	1448	6.058620	17.315701	2.753270
 - 	1449	4.363038	16.073965	3.468028
 - 	1450	2.502898	12.669461	4.957752
 - 	1451	1.743654	7.844589	6.599861
 - 	1452	2.831864	3.067135	7.556767
 - 	1453	5.474902	-0.478927	7.494047
 - 	1454	8.784658	-2.527748	6.823162
 - 	1455	11.970196	-3.509134	6.240117
 - 	1456	14.643128	-3.969982	6.122450
 - 	1457	16.751894	-4.227186	6.374816
 - 	1458	18.384037	-4.358738	6.680039
 - 	1459	19.598396	-4.360514	6.746397
 - 	1460	20.367682	-4.254705	6.401480
 - 	1461	20.616179	-4.040184	5.659574
 - 	1462	20.267765	-3.599564	4.756812
 - 	1463	19.256174	-2.755543	4.028035
 - 	1464	17.528675	-1.460299	3.690555
 - 	1465	15.069952	0.096950	3.735812
 - 	1466	11.914366	1.592307	4.000653
 - 	1467	8.132048	2.761788	4.319029
 - 	1468	3.832334	3.480541	4.603913
 - 	1469	-0.803724	3.702989	4.821892
 - 	1470	-5.518034	3.438727	4.982412
 - 	1471	-10.026568	2.840557	5.203935
 - 	1472	-14.082359	2.247744	5.721268
 - 	1473	-17.502476	2.057689	6.710307
 - 	1474	-20.152168	2.506165	8.057322
 - 	1475	-21.908363	3.491174	9.381615
 - 	1476	-22.667433	4.574313	10.381495
 - 	1477	-22.444916	5.276520	11.079628
 - 	1478	-21.464369	5.476761	11.622984
 - 	1479	-20.085150	5.473556	11.974601
 - 	1480	-18.617577	5.648125	11.955388
 - 	1481	-17.204865	6.134899	11.487780
 - 	1482	-15.836156	6.764186	10.684340
 - 	1483	-14.425690	7.207559	9.767777
 - 	1484	-12.886307	7.202939	8.931205
 - 	1485	-11.166265	6.737107	8.174439
 - 	1486	-9.263163	6.031274	7.271897
 - 	1487	-7.240569	5.338340	6.016774
 - 	1488	-5.229801	4.778222	4.515243
 - 	1489	-3.387471	4.362602	3.152701
 - 	1490	-1.835790	4.109962	2.256875
 - 	1491	-0.627769	4.090084	1.852621
 - 	1492	0.271185	4.362745	1.732289
 - 	1493	0.983486	4.869973	1.675406
 - 	1494	1.651238	5.392562	1.565348
 - 	1495	2.329631	5.694496	1.365871
 - 	1496	2.974768	5.767021	1.080796
 - 	1497	3.545147	5.839369	0.764202
 - 	1498	4.070829	6.098035	0.528445
 - 	1499	4.614105	6.516930	0.489313
 - 	1500	5.200598	7.009240	0.687323
 - 	1501	5.791560	7.624780	1.085866
 - 	1502	6.289117	8.533369	1.653309
 - 	1503	6.570551	9.841192	2.387876
 - 	1504	6.567865	11.430634	3.201705
 - 	1505	6.341460	12.996497	3.841505
 - 	1506	6.040476	14.288876	4.064998
 - 	1507	5.763613	15.340777	3.931924
